LINE_KEY,LAYER1_MATERIAL_NAME,LAYER1_COMPOSED_PERCENTAGE,LAYER2_MATERIAL_NAME,LAYER2_COMPOSED_PERCENTAGE,RAW_MATERIAL_NAME,RAW_MATERIAL_NAME_CLEAN,RAW_MATERIAL_COMPOSED_PERCENTAGE,EMISSION_FACTOR,UNIT,PERCENTAGE_TOTAL_CONTRIBUTION,PART,CLIENT_NAME,CLIENT_GROUP,DESCRIPTION,YEAR
2900_1648608369050_29442,,,,,aluminum alloy,Aluminum,1,8.836,kgCO2e/kg,1,Body,"HUTA SZKŁA GOSPODARCZEGO TADEUSZ WRZEŚNIAK SP. Z O,O.",Group - Rituals,"Classic Collection Candle Aluminium sticker 
Material: 0.2mm Soft Aluminium plate with shiny silver color anodizing and strong self-adhesion backing",2022
2900_1648869396378_93111,,,,,paper,Paper,null,0.578,kgCO2e/kg,1,null,The Body Shop International Limited,Group - The Body Shop,"GC TAG ULTIMATE AVOCADO XM22 A0X

230gsm Coated paper
(FSC MIX CREDIT)",2022
3554_1645006406821_76628,,,,,iron,Iron,0.8,2.366,kgCO2e/kg,0.8,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL875 / ADCW20PSTA9,2022
3554_1643273043707_12315,,,,,thermoplastic polyurethane(tpu),Thermoplastic Polyurethane (TPU) plastic,1,6.305,kgCO2e/kg,1,Body,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XM727 / ADCW20ETRE9,2022
3554_1643259981862_13289,,,,,iron,Iron,0.8,2.366,kgCO2e/kg,0.8,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL875 / ADCW20PSTA9,2022
2881_1647497198104_17696,,,,,polyamide,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.14551932998669648,null,NEWORCH,Group - Orchestra,TICKEY2-AX GLOVE,2022
2900_1654166451859_78257,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Shopping Bag Small

Bag: 120gsm FSC White Kraft paper + 250gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle 
(FSC MIX CREDIT)",2022
3554_1660184173910_443,,,,,cotton,Cotton fabric,0.15,8.177,kgCO2e/kg,0.15,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"XS153 / ADCW20STGLI-POWDERPINK
with 7.5%rebate",2022
2881_1657528113494_73347,,,,,cashmere,Wool fabric,0.05,38.63,kgCO2e/kg,0.05,null,JACADI,Group - Jacadi,2027406-DAISY BG,2022
3554_1653646924619_24945,,,,,iron,Iron,0.75,2.366,kgCO2e/kg,0.75,Body,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XX307 / ADLS21BARIS,2022
2881_1659494917722_84864,,,,,cotton,Cotton fabric,1,8.177,kgCO2e/kg,1,null,NEWORCH,Group - Orchestra,NSABLE-AY / CASQUETTE,2022
2881_1642233130481_52627,,,,,cashmere,Wool fabric,0.05,38.63,kgCO2e/kg,0.05,null,JACADI,Group - Jacadi,2027406-DAISY BG,2022
3554_1652327360066_80395,,,,,elastodiene,Elastane/Spandex fabric,0.75,8.775,kgCO2e/kg,0.7499999999999999,Elastic with Lurex thread,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XM789 / ADCW20EFIN9,2022
3554_1658978142212_52929,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.016696723326259922,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DAVAVA,2022
3554_1656039790257_52272,,,,,metallic fibre,Metal,0.07,5.269,kgCO2e/kg,0.07,Elastic with Lurex thread,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XM789 / ADCW20EFIN9,2022
3554_1642417536233_7975,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.07438574571992096,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Hair clip with 4pcs in set,2022
2881_1644478842348_67605,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,0.6,5.645,kgCO2e/kg,0.6,Shell,NEWORCH,Group - Orchestra,LAKOM-AX HATS/SCARF,2022
2900_1637568203913_20355,,,,,rubber,Natural Rubber (NR),0.5,2.333,kgCO2e/kg,0.05,Elastic with Lurex thread,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon + booklet  Small Samurai 2021

Ribbon: 100% polyester 39mm GG Ribbon in 277mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 150mm loop length
Small Paper Tag: 360gsm Coated paper
(FSC MIX CREDIT)",2022
3554_1654585510416_80973,,,,,iron,Iron,0.6,2.366,kgCO2e/kg,0.6,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZG486 / ICCW22CRLIB,2022
2881_1642233130481_11265,,,,,cashmere,Wool fabric,0.05,38.63,kgCO2e/kg,0.05,null,JACADI,Group - Jacadi,2027406-DAISY BG,2022
3006_1651833389640_79939,,,,,polyester,Polyester plastic,0.6,4.685,kgCO2e/kg,0.6,null,JACADI,Group - Jacadi,3elastics in one set,2022
3554_1641800348493_13376,,,,,iron,Iron,0.6,2.366,kgCO2e/kg,0.6,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,YW427 / ACCS22CRCER,2022
2870_1647847715091_46447,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.012308440250018001,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,"Curated Handbag with  Printing label
with matte lamination( FSC MIX CREDIT)",2022
3554_1648695353943_15146,,,,,polyester,Polyester plastic,0.3,4.685,kgCO2e/kg,0.3,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZC836 / ICLW22CLPLI,2022
3006_1664162724966_73270,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.011550476473553279,null,Okaidi France SAS,Group - Okaidi,1hairband in one set,2022
3554_1652261926721_9396,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.019263163350912875,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DUTURBETTE,2022
2883_1663137695260_35071,,,,,stainless steel,Stainless steel,null,5.15,kgCO2e/kg,0.038853539050622214,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,Amare 7 Pair Earrings Set,2022
2881_1657721007298_34053,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,Lining,NEWORCH,Group - Orchestra,ESILVIA-AV HATS/SCARF,2022
4475_1642156606677_29065,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,1,5.645,kgCO2e/kg,0.8499999999999999,Body,Oriflame Cosmetics Global S.A.,Group - Oriflame,42288.1Nail It Crystal Nail File,2022
3554_1650528706648_63675,,,,,resin,resin,null,3.817383402,kgCO2e/kg,0.00041727917444773843,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DOBARETTE,2022
3554_1655346791703_48627,,,,,polyamide,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.001077136073139587,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DARITA,2022
2900_1648873042848_48823,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.0035741109216657105,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX ROUTINE EDELWEISS XM22 A0X

Container: 140gsm Woodfree paper + 120gsm kraft paper + 1.5mm greyboard +  Jute ribbon
Fitment: 250gsm CCNB + corrugated board
(FSC MIX CREDIT)",2022
2881_1653320553778_31205,,,,,elastane,Elastane/Spandex fabric,0.02,8.775,kgCO2e/kg,0.02,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,"45915.1 Delight Reindeer Socks with FSC box 350gsm (FSC MIX CREDIT), 185 x 100 x 50 + 54mm flap and FSC care tag 70gsm (FSC MIX CREDIT), 37x100mm",2022
3554_1652858329047_87120,,,,,polyamide,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.11075910991703262,null,NWBEEZ ltd,Group - Sergent Major,PYAJOELA2,2022
3554_1641892190351_25048,,,,,acetate,acetate,null,2.435169279,kgCO2e/kg,0.01726998396967689,null,Société FIB NC7,Group - Camaieu,APINCEANNA,2022
2900_1637573704756_95184,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Other,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon + booklet Medium Jing 2021

Ribbon: 100% polyester 39mm GG Ribbon in 323mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 110mm loop length
Large Paper Tag: 360gsm Coated paper
Metal Coin: Zinc Alloy in 39mm Dia.
(FSC MIX CREDIT)",2022
3554_1655179058328_66990,,,,,rubber,Natural Rubber (NR),null,2.333,kgCO2e/kg,0.0006152120145214913,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DRABARETTE,2022
3173_1639623335803_39796,,,,,rubber,Natural Rubber (NR),1,2.333,kgCO2e/kg,1,Body,Société FIB NC7,Group - Camaieu,YOGA MAT,2022
2881_1644457896904_64582,,,,,cotton,Cotton fabric,1,8.177,kgCO2e/kg,1,Shell,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,22E4BGN1CHA209,2022
3554_1653622237336_64370,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.011550476473553279,null,NEWORCH,Group - Orchestra,AVELVETNIGHT-AX/ AFIOJU-BLF-Solid,2022
3554_1643338541486_37009,,,,,elastane,Elastane/Spandex fabric,0.02,8.775,kgCO2e/kg,0.02,Trims,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,YY788 / ACCS22CHFUN,2022
3006_1645087432328_67281,,,,,elastane,Elastane/Spandex fabric,0.1,8.775,kgCO2e/kg,0.1,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2elastics in one set,2022
3554_1666860532549_4947,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.049706332101473585,null,NWBEEZ ltd,Group - Sergent Major,"RYAJOCLIC9
Hair clip with 7.5%rebate",2022
2881_1647497198104_96414,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.13673103967446712,null,NEWORCH,Group - Orchestra,TICKEY2-AX GLOVE,2022
3554_1644821941078_2243,,,,,polyester,Polyester plastic,0.45,4.685,kgCO2e/kg,0.45,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XS153 / ADCW20STGLI,2022
3554_1653539895968_32613,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.019263163350912875,null,NEWORCH,Group - Orchestra,GODUROY-AX/AFIOJZ-ECR-solid,2022
3554_1643193209957_3141,,,,,elastane,Elastane/Spandex fabric,0.05,8.775,kgCO2e/kg,0.05,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XS133 / ADCW20CHBAS,2022
3554_1641883966629_94259,,,,,polyamide,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.11075910991703262,null,Société FIB NC7,Group - Camaieu,ACHOURAYE,2022
3554_1653624410057_43796,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.011550476473553279,null,NEWORCH,Group - Orchestra,AMAI-AX/AFIOJX-ROC-Assorted,2022
2900_1644459324268_32495,,,,,polyester,Polyester plastic,0.8,4.685,kgCO2e/kg,0.76,Elastic with Lurex thread,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon Private Collection Gift Set

Material: 2mm thickness Gold Elastic + gold color metal clip",2022
4483_1653547012338_29884,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,Concept 4 SAS,Group - Concept4,"XMAS22 HSPA VASTA CFT PABE
Box - 400gsm C1S Cardboard;
Fitment - corrugated paper
(FSC MIX Credit)",2022
3554_1645588936274_24624,,,,,cotton,Cotton fabric,1,8.177,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,YW495 / ACCS22HBTRE,2022
2881_1646207078677_60266,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.13673103967446712,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,22WI01G1GAN070,2022
3554_1654758438872_89474,,,,,acetate,acetate,null,2.435169279,kgCO2e/kg,0.006097058757361727,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DILATETE,2022
3554_1646116509405_46464,,,,,cotton,Cotton fabric,0.15,8.177,kgCO2e/kg,0.15,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XS153 / ADCW20STGLI,2022
3554_1655258349215_55619,,,,,elastane,Elastane/Spandex fabric,0.06,8.775,kgCO2e/kg,0.06,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZG489 / ICCW22CHMIX-VERT JUNE,2022
3554_1646117452729_96975,,,,,elastane,Elastane/Spandex fabric,0.47,8.775,kgCO2e/kg,0.4699999999999999,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL791 / ADLW20ECOOL,2022
3554_1664503657003_75110,,,,,thermoplastic polyurethane(tpu),Thermoplastic Polyurethane (TPU) plastic,1,6.305,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL787 / ADLW20TORTL,2022
3554_1662361104344_80408,,,,,polyamide,Nylon/Polyamide (PA) plastic,0.51,9.645,kgCO2e/kg,0.51,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"XL791 / ADLW20ECOOL-YELLOW
set of 10 items
with 3%rebate",2022
2870_1651024325730_70343,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.04685437355241745,null,SLG BRANDS LIMITED,Group - SLG,BEAUTY BAG  BOO001,2022
3006_1645082266445_32414,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,0.2,5.645,kgCO2e/kg,0.2,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,6elastics in one set,2022
3554_1656039790258_41711,,,,,elastodiene,Elastane/Spandex fabric,0.63,8.775,kgCO2e/kg,0.63,Elastic without lurex thread,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XM789 / ADCW20EFIN9,2022
3554_1653633705680_87532,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.0016636428081157047,null,NEWORCH,Group - Orchestra,IPRECIEUSE-AX/AFIOK3-GRC-Assorted,2022
3554_1648109106270_59983,,,,,cotton,Cotton fabric,0.95,8.177,kgCO2e/kg,0.95,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XS133 / ADCW20CHBAS,2022
2900_1653983201471_35937,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,0.01,Other,Rituals Cosmetic Trade B.V.,Group - Rituals,"Shopping Bag Large

Bag: 200gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 500mm Black PP handle 
(FSC MIX CREDIT)",2022
3554_1642745986931_49261,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.07438574571992096,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Hairclip with 4pcs in set,2022
3554_1642575016963_96261,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.016696723326259922,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Headband,2022
3173_1641784751478_17380,,,,,stainless steel,Stainless steel,0.03,5.15,kgCO2e/kg,0.03,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,SUNGLASS,2022
4483_1653548071632_30913,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,Concept 4 SAS,Group - Concept4,"XMAS22 HSPA LEI CFT PABE
Box - 400gsm C1S Cardboard;
Fitment - corrugated paper
(FSC MIX Credit)",2022
3554_1659606713891_94729,,,,,polyester,Polyester plastic,0.4,4.685,kgCO2e/kg,0.4,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"ZN785 / ICLW22CTRAS-BLK STRA
with 3% rebate",2022
3554_1661413612822_3075,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.009331063049150032,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FYNEIGE,2022
3006_1661408791462_55666,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.014632989105134374,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2clips in one set,2022
3554_1662366197889_89213,,,,,epoxy,Epoxy plastic,0.05,7.445,kgCO2e/kg,0.05,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL875 / ADCW20PSTA9,2022
3554_1652858329047_87120,,,,,rubber,Natural Rubber (NR),null,2.333,kgCO2e/kg,0.0006152120145214913,null,NWBEEZ ltd,Group - Sergent Major,PYAJOELA2,2022
2900_1641888491582_90322,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon Sakura Small 2022

Ribbon: 100% polyester 39mm GG Ribbon in 277mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)",2022
3554_1642407618785_90220,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.07448621341424447,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Hair clip with 4pcs in set,2022
2870_1655199930644_81492,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.012308440250018001,null,Oriflame Cosmetics Global Pte. Ltd.,Group - Oriflame,Urbane Tote with 70gsm FSC Rainresistant leaflet(FSC MIX CREDIT) & Printing label with matte lamination(FSC MIX CREDIT ),2022
2895_1645501524900_22234,,,,,bamboo,Woven bamboo mat,null,0.671,kgCO2e/kg,0.2737139799740121,null,The Body Shop International Limited,Group - The Body Shop,Facial Roller OOL 2019 A0X,2022
2895_1664437834180_50617,,,,,viscose,Viscose/Rayon fabric,1,13.92,kgCO2e/kg,null,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,Hammam Kessa Glove,2022
2900_1637568203913_30572,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon + booklet Small Hammam 2021

Ribbon: 100% polyester 39mm GG Ribbon in 277mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 150mm loop length
Small Paper Tag: 360gsm Coated paper
(FSC MIX CREDIT)",2022
3554_1651888145738_74070,,,,,thermoplastic polyurethane(tpu),Thermoplastic Polyurethane (TPU) plastic,1,6.305,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL787 / ADLW20TORTL,2022
3554_1653539895968_32613,,,,,linen,Flax fiber fabric,null,11.18,kgCO2e/kg,0.008085333531487294,null,NEWORCH,Group - Orchestra,GODUROY-AX/AFIOJZ-ECR-solid,2022
2900_1637660203228_83968,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon Ayurveda Medium 2022

Ribbon: 100% polyester 39mm GG Ribbon in 323mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)
Metal Coin: Zinc Alloy in 39mm Dia.",2022
3554_1662711878807_42556,,,,,viscose,Viscose/Rayon fabric,1,13.92,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"ZN304 / ICLS23HBARO
with 3%rebate",2022
2900_1648868615704_38652,,,,,jute,Jute fiber fabric,null,9.32,kgCO2e/kg,0.013150528410284152,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
2881_1642577042218_33545,,,,,elastane,Elastane/Spandex fabric,0.01,8.775,kgCO2e/kg,0.01,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,PYAPOMBON 22WI01F2BON718,2022
3554_1649760960338_68460,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.02121295272031736,null,NEWORCH,Group - Orchestra,TARIAH-AX/AI008V-BLF,2022
2870_1639015777576_18359,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.17370909127488213,null,Mary Kay Inc.,Group - Mary Kay,BAG-MENS HAIR&BODY WSH GFT SET,2022
2870_1651024325730_70343,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.17370909127488213,null,SLG BRANDS LIMITED,Group - SLG,BEAUTY BAG  BOO001,2022
2895_1648108233044_54006,,,,,zinc alloy,Zinc,null,2.486,kgCO2e/kg,0.2737139799740121,null,The Body Shop International Limited,Group - The Body Shop,"FACIAL ROLLER ROSE GIFT XM22 ARX

Rose Quartz +Zinc alloy + Bamboo handle",2022
2900_1643109273111_49985,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Shopping Bag Medium

Bag: 120gsm FSC White Kraft paper + 350gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle
(FSC MIX CREDIT)",2022
2883_1649836362882_58323,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.034188981831009296,null,SLG BRANDS LIMITED,Group - SLG,CLASSIC PENDANT BOO001,2022
3554_1655351575720_61347,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.009331063049150032,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DAOLYMPE,2022
3006_1665556243386_46321,,,,,linen,Flax fiber fabric,null,11.18,kgCO2e/kg,0.008085333531487294,null,JACADI,Group - Jacadi,1hairband in one set,2022
4475_1642410496351_6342,,,,,iron,Iron,1,2.366,kgCO2e/kg,0.9,Body,Oriflame Cosmetics Global S.A.,Group - Oriflame,44001.1THE ONE Eyelash Curler,2022
3554_1648634287370_37084,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZC803/ICCW22CHFLO,2022
2881_1641785466250_65200,,,,,cotton,Cotton fabric,1,8.177,kgCO2e/kg,1,Lining,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,22E4PGK1CHAC211,2022
2900_1650429977601_42919,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.9893856135507566,null,SLG BRANDS LIMITED,Group - SLG,"ENDURANCE QUAD CTN BOO001 
Card Box + Fitment: 200g+200gCCNB",2022
3554_1663813143356_74991,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.013611602921629832,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FYOLYMPE,2022
3554_1667378886834_2419,,,,,thermoplastic polyurethane(tpu),Thermoplastic Polyurethane (TPU) plastic,1,6.305,kgCO2e/kg,1,Body,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XM727 / ADCW20ETRE9,2022
3006_1666104087116_78099,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.0016636428081157047,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2hairbands in one set,2022
3554_1648781967381_11876,,,,,elastane,Elastane/Spandex fabric,0.04,8.775,kgCO2e/kg,0.04,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZC842 / ICLW22CHNEU,2022
2881_1663578076248_55490,,,,,polyester,Polyester plastic,0.39,4.685,kgCO2e/kg,0.39,null,NEWORCH,Group - Orchestra,OPAPO-AY / HAT,2022
4475_1638953250412_53739,,,,,acetate,acetate,null,2.435169279,kgCO2e/kg,0.02997721901679832,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,Golden Detangler Brush,2022
2900_1646037905338_84806,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,Rituals Cosmetic Trade B.V.,Group - Rituals,"Shopping Bag Small

Bag: 120gsm FSC White Kraft paper + 250gsm Greyback for bottom card & inside of turn tops + 5 x 380mm Black paper twisted handle 
(FSC MIX CREDIT)",2022
3554_1666858522901_14300,,,,,polyamide,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.11075910991703262,null,NWBEEZ ltd,Group - Sergent Major,"RYAJOELA3
Hair clip with 3%rebate",2022
3554_1661308049566_79222,,,,,iron,Iron,0.8,2.366,kgCO2e/kg,0.8,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL875 / ADCW20PSTA9,2022
3554_1654597237760_6382,,,,,polyester,Polyester plastic,0.93,4.685,kgCO2e/kg,0.93,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,ZG434 / ICLW22CHFLI,2022
3554_1662711878807_56877,,,,,viscose,Viscose/Rayon fabric,1,13.92,kgCO2e/kg,1,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"ZN304 / ICLS23HBARO
with 3%rebate",2022
3554_1666601405840_70804,,,,,polyamide,Nylon/Polyamide (PA) plastic,0.51,9.645,kgCO2e/kg,0.51,Body,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,"XL791 / ADLW20ECOOL-YELLOW
set of 10 items
with 3%rebate",2022
2870_1663992935430_3940,,,,,paper,Paper,1,0.578,kgCO2e/kg,1,Body,The Body Shop International Limited,Group - The Body Shop,"GC VANITY CASE 150mm A0X
Container: FSC Washable kraft
paper(FSC MIX CREDIT)",2022
3554_1643267142257_20658,,,,,polyester,Polyester plastic,0.1,4.685,kgCO2e/kg,0.09999999999999999,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,YY768 / ACLS22STPLA,2022
3554_1656908110235_98143,,,,,cotton,Cotton fabric,0.95,8.177,kgCO2e/kg,0.95,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XS133 / ADCW20CHBAS,2022
3554_1652256051814_57712,,,,,elastodiene,Elastane/Spandex fabric,0.74,8.775,kgCO2e/kg,0.7400000000000001,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL829 / ADCW20ELAS9,2022
3173_1644991905101_69634,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.007830974559675899,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,BRACELET,2022
2881_1659082121404_50789,,,,,polyester,Polyester plastic,1,4.685,kgCO2e/kg,1,Lining,NEWORCH,Group - Orchestra,CIREUSE-AX CAP,2022
3554_1645003196199_97403,,,,,elastodiene,Elastane/Spandex fabric,0.57,8.775,kgCO2e/kg,0.57,null,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Group - Kiabi,XL792 / ADLW202FINE,2022
3554_1642733483298_75190,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.019263163350912875,null,GEMO,Group - Gemo,HEADBAND,2022
